hh_ids,m_ids,int_date,wellbeing_q1,wellbeing_q2,wellbeing_q3,wellbeing_q4
"KELDK24","5.61000e+16",29may2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK24","5.61000e+16",17jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK24","5.61000e+16",04jul2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK24","5.61000e+16",17jul2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK24","5.61000e+16",31jul2013,"Moderately unhappy","Very badly","Very well","Very confident"
"KELDK24","5.61000e+16",14aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK24","5.61000e+16",28aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK24","5.61000e+16",11sep2013,"Moderately happy","Very badly","Very well","Very confident"
"KELDK24","5.61000e+16",25sep2013,"Very happy","Very badly","Very well","Very confident"
"KELDK40","5.61000e+16",10oct2012,"Moderately unhappy","Moderately well","Very well","Moderately confident"
"KELDK40","5.61000e+16",31oct2012,"Moderately happy","Neither well nor badly","Neither well nor badly","Moderately confident"
"KELDK40","5.61000e+16",21nov2012,"Neither happy nor unhappy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",10oct2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KELDK40","5.61000e+16",31oct2012,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KELDK40","5.61000e+16",21nov2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KELDK40","5.61000e+16",16jan2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK40","5.61000e+16",10apr2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",24apr2013,"Very happy","Very well","Very well","Very confident"
"KELDK40","5.61000e+16",08may2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",22may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",05jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",19jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",03jul2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",17jul2013,"Moderately happy","Moderately well",,
"KELDK40","5.61000e+16",31jul2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK40","5.61000e+16",14aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK40","5.61000e+16",28aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK40","5.61000e+16",11sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK40","5.61000e+16",25sep2013,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KELDK36","5.61000e+16",20oct2012,"Moderately happy","Moderately well","Moderately well","Very confident"
"KELDK36","5.61000e+16",15nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Very confident"
"KELDK36","5.61000e+16",01dec2012,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KELDK36","5.61000e+16",14jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",15apr2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK36","5.61000e+16",01may2013,"Very happy","Moderately badly","Very well","Very confident"
"KELDK36","5.61000e+16",14may2013,"Very happy","Moderately well","Moderately well","Moderately confident"
"KELDK36","5.61000e+16",30may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",13jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",27jun2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",25jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",12aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",26aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",19sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",15oct2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",20oct2012,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",15nov2012,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KELDK36","5.61000e+16",01dec2012,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KELDK36","5.61000e+16",11jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK36","5.61000e+16",12aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",11oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KELDK19","5.61000e+16",01nov2012,"Moderately happy","Very well","Very well","Very confident"
"KELDK19","5.61000e+16",24nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",17jan2013,"Very happy","Very well","Very well","Very confident"
"KELDK19","5.61000e+16",16apr2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",02may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",30may2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KELDK19","5.61000e+16",13jun2013,"Very happy","Very well","Moderately well",
"KELDK19","5.61000e+16",27jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",17jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",06aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",28aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",12sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",25sep2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK02","5.61000e+16",11oct2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KELDK02","5.61000e+16",01nov2012,"Moderately unhappy","Moderately well","Moderately well","Very confident"
"KELDK02","5.61000e+16",22nov2012,"Very happy","Very well","Moderately well","Very confident"
"KELDK02","5.61000e+16",18feb2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",19apr2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",02may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",17may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",14jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",04jul2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",18jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",22aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",10sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",26sep2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",11oct2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KELDK02","5.61000e+16",01nov2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KELDK02","5.61000e+16",22nov2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KELDK02","5.61000e+16",10sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",11oct2012,"Moderately happy","Neither well nor badly","Moderately well","Neither confident nor unconfident"
"KELDK01","5.61000e+16",01nov2012,"Moderately happy","Very well","Moderately well","Moderately confident"
"KELDK01","5.61000e+16",22nov2012,"Moderately happy","Very well","Very well","Very confident"
"KELDK01","5.61000e+16",17jan2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK01","5.61000e+16",06apr2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",17apr2013,"Moderately happy","Very well","Very well","Very confident"
"KELDK01","5.61000e+16",01may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",15may2013,"Moderately happy","Very well","Very well","Very confident"
"KELDK01","5.61000e+16",28may2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",11jun2013,"Moderately happy","Very well","Very well","Very confident"
"KELDK01","5.61000e+16",25jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",09jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",23jul2013,"Very happy","Very well","Very well","Very confident"
"KELDK01","5.61000e+16",07aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",21aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK01","5.61000e+16",04sep2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK01","5.61000e+16",18sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",02oct2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK01","5.61000e+16",11oct2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KELDK01","5.61000e+16",01nov2012,"Neither happy nor unhappy","Moderately well","Very well","Neither confident nor unconfident"
"KELDK01","5.61000e+16",22nov2012,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KELDK01","5.61000e+16",17jan2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK19","5.61000e+16",11oct2012,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KELDK19","5.61000e+16",24nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK19","5.61000e+16",17jan2013,"Very happy","Very well","Very well","Very confident"
"KELDK19","5.61000e+16",28aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK02","5.61000e+16",11oct2012,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KELDK02","5.61000e+16",22nov2012,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KELDK38","5.61000e+16",12oct2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KELDK38","5.61000e+16",23nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",18jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",11apr2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",25apr2013,"Very happy","Very well","Very well","Very confident"
"KELDK38","5.61000e+16",23may2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",06jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",20jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",10jul2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK38","5.61000e+16",24jul2013,"Neither happy nor unhappy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",12aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",03sep2013,"Moderately happy","Very well","Very well","Very confident"
"KELDK38","5.61000e+16",17sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK38","5.61000e+16",12oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KELDK38","5.61000e+16",23nov2012,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK38","5.61000e+16",23nov2012,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK32","5.61000e+16",21oct2012,"Neither happy nor unhappy","Moderately badly","Very well","Neither confident nor unconfident"
"KELDK32","5.61000e+16",11nov2012,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KELDK32","5.61000e+16",02dec2012,"Neither happy nor unhappy","Moderately badly","Very well","Moderately confident"
"KELDK32","5.61000e+16",15jan2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK32","5.61000e+16",07apr2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK32","5.61000e+16",19may2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK32","5.61000e+16",26jul2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK32","5.61000e+16",11aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK32","5.61000e+16",25aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK32","5.61000e+16",09sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK32","5.61000e+16",23sep2013,"Very happy","Moderately badly","Very well","Very confident"
"KELDK32","5.61000e+16",21oct2012,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KELDK32","5.61000e+16",11nov2012,"Very happy","Neither well nor badly","Neither well nor badly","Moderately confident"
"KELDK32","5.61000e+16",02dec2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Very confident"
"KELDK32","5.61000e+16",15jan2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK32","5.61000e+16",07apr2013,"Very happy","Moderately well","Very well","Moderately confident"
